date_key,account,daily_pnl,trade_count,avg_trade_size,avg_leverage,wins,classification,sentiment_value,win_rate
2024-09-01,0x8477e447846c758f5a675856001ea72298fd9cb5,137.433093,12,1029.9733333333334,124899187.07372206,5,Fear,26.0,0.4166666666666667
2024-09-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2,15000.21,222.70046671045122,0,Fear,26.0,0.0
2024-09-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1,35004.98,454.8186317257311,0,Fear,27.0,0.0
2024-09-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1065.785132,33,2923.5148484848487,2293.5843488868204,5,Fear,27.0,0.15151515151515152
2024-09-05,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.84,7.764163869270236e-05,0,Fear,29.0,0.0
2024-09-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,8747.6675,90.20153256609744,0,Extreme Fear,22.0,0.0
2024-09-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1104.856765,38,106.74815789473683,0.02391469933394015,0,Extreme Fear,22.0,0.0
2024-09-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,0.11,0.11775524251692196,0,Fear,29.0,0.0
2024-09-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2,2007.2150000000001,0.0019321133674635323,0,Fear,26.0,0.0
2024-09-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-219.729659,2,890.27,1368.8216224577754,0,Fear,33.0,0.0
2024-09-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1,766.74,0.0005828822126628253,0,Fear,33.0,0.0
2024-09-11,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1,0.54,1.505401471598702e-05,0,Fear,37.0,0.0
2024-09-14,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1,0.65,0.00041845409844472965,0,Neutral,50.0,0.0
2024-09-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,10,101.415,7.191206974779139e-05,0,Neutral,50.0,0.0
2024-09-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-878.684794,145,94.02413793103449,0.13415480605429175,0,Neutral,45.0,0.0
2024-09-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,19,80.09842105263158,5186842.444841239,0,Neutral,49.0,0.0
2024-09-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9585.03428,12,25380.9675,876653901.2049497,8,Neutral,54.0,0.6666666666666666
2024-09-20,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4,7075.4425,583142505.7660455,0,Neutral,54.0,0.0
2024-09-21,0x430f09841d65beb3f27765503d0f850b8bce7713,36165.56933,23,7202.092173913044,0.6227839943555012,23,Neutral,54.0,1.0
2024-09-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3,6666.579999999999,28475.782074735103,0,Neutral,52.0,0.0
2024-09-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,334.760796,2,20167.145,5000026832.930712,1,Neutral,50.0,0.5
2024-09-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1,6113.57,0.8156287813115778,0,Neutral,54.0,0.0
2024-09-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9,111.67333333333335,2410000.354839785,0,Neutral,54.0,0.0
2024-09-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,6,8333.518333333333,24282.465572679135,0,Greed,59.0,0.0
2024-09-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,3,917.6733333333333,0.1003972938111445,0,Greed,59.0,0.0
2024-09-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,439.812513,3,26813.47333333333,6666552451.899167,2,Neutral,50.0,0.6666666666666666
2024-09-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,5,6654.302000000001,0.5678584059218019,0,Neutral,50.0,0.0
2024-09-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10,9999.232,14622.917957576607,0,Greed,61.0,0.0
2024-09-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,46,567.4939130434783,0.02804919797001654,0,Greed,61.0,0.0
2024-09-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4,7299.8025,0.27472564395248306,0,Greed,64.0,0.0
2024-09-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2710.626288,10,17728.09,1999994324.883749,5,Greed,61.0,0.5
2024-09-30,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,96,389.4682291666666,0.010869884751240594,0,Greed,61.0,0.0
2024-10-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,34988.58,23758.397397125344,0,Neutral,50.0,0.0
2024-10-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,24988.585,6973.625332580871,0,Fear,42.0,0.0
2024-10-03,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,100.375782,5,2585.338,905010001.8806477,3,Fear,37.0,0.6
2024-10-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,30002.25,5462.243430801138,0,Fear,37.0,0.0
2024-10-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1,0.34,0.0011061665106592321,0,Fear,41.0,0.0
2024-10-05,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1,0.61,0.0002688229739491011,0,Neutral,49.0,0.0
2024-10-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5767.161892,36,16822.36472222222,530065293.9689061,24,Neutral,49.0,0.6666666666666666
2024-10-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,130.487079,22,13642.298181818182,909095359.2527946,5,Neutral,50.0,0.22727272727272727
2024-10-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,21,10475.459523809524,2320.754146100245,0,Neutral,50.0,0.0
2024-10-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5396.546638,35,12416.672857142858,571386924.8894578,33,Neutral,49.0,0.9428571428571428
2024-10-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1,0.58,0.0014744017057729559,0,Neutral,49.0,0.0
2024-10-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,396.06272,14,15742.852142857142,1428581483.3452523,3,Neutral,49.0,0.21428571428571427
2024-10-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,16,18751.521249999998,5094.756717815066,0,Fear,39.0,0.0
2024-10-11,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1,0.73,0.00016176750953424073,0,Fear,32.0,0.0
2024-10-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8885.327477,25,19556.1384,400102149.43077815,18,Fear,32.0,0.72
2024-10-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,541.55471,10,15971.34,999993335.0981798,7,Neutral,49.0,0.7
2024-10-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10,6000.242,235625386.3234206,0,Neutral,50.0,0.0
2024-10-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1913.61958,5,12383.204000000002,31765.9572784747,5,Neutral,48.0,1.0
2024-10-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1170.2260760000001,7,11596.194285714286,2857431112.852948,4,Greed,65.0,0.5714285714285714
2024-10-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,219.480876,11,7293.560909090909,943796403.2819027,3,Greed,73.0,0.2727272727272727
2024-10-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,36.11496,8,17504.00375,5635872582.182653,1,Greed,71.0,0.125
2024-10-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,499.72,499720000.00000006,0,Greed,71.0,0.0
2024-10-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,333.219141,6,20055.238333333335,1666770633.2430723,5,Greed,73.0,0.8333333333333334
2024-10-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,24999.215,2500082852.5161204,0,Greed,72.0,0.0
2024-10-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,229.060526,6,20037.618333333336,1666686636.9084976,5,Greed,73.0,0.8333333333333334
2024-10-20,0x8477e447846c758f5a675856001ea72298fd9cb5,160.095271,90,624.6905555555555,58334333.44252125,6,Greed,73.0,0.06666666666666667
2024-10-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,11,13638.561818181817,909081040.6744893,0,Greed,72.0,0.0
2024-10-21,0x8477e447846c758f5a675856001ea72298fd9cb5,2464.915564,162,1074.6531481481481,18504938.397925112,68,Greed,72.0,0.41975308641975306
2024-10-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3,20000.12,8254.78146798446,0,Greed,70.0,0.0
2024-10-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-46.489941,18,11667.003888888888,2734932.8040078734,0,Greed,71.0,0.0
2024-10-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4543.862071,25,16183.4872,59073812.15487425,16,Greed,72.0,0.64
2024-10-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8692.0,5,4659.2,0.11696258982832186,5,Greed,72.0,1.0
2024-10-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,42471.99413,6,14778.143333333333,1.086368016989453,6,,,1.0
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,666.6623079999999,4,22666.1025,7499865987.363799,3,Greed,74.0,0.75
2024-10-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,13332.702222222222,15175.064648093365,0,Greed,72.0,0.0
2024-10-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,167.28016200000002,4,375.23249999999996,16945.61013881441,4,Greed,72.0,1.0
2024-10-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,37,16285.80864864865,3178.007050666463,0,Greed,72.0,0.0
2024-10-29,0x8477e447846c758f5a675856001ea72298fd9cb5,801.170876,16,668.305625,374742011.5970878,3,Greed,72.0,0.1875
2024-10-30,0x8477e447846c758f5a675856001ea72298fd9cb5,9.150023,25,473.23400000000004,105.3600218162426,7,Extreme Greed,77.0,0.28
2024-10-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,-2.5534149999999998,9,3327.722222222222,554656716.7219167,0,Extreme Greed,77.0,0.0
2024-10-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,765.475192,28,30487.215,718098373.2853428,23,Extreme Greed,77.0,0.8214285714285714
2024-10-31,0x8477e447846c758f5a675856001ea72298fd9cb5,451.122034,11,1143.8036363636363,6822.673246054067,11,Extreme Greed,77.0,1.0
2024-11-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.09906000000000104,14,2139.280714285714,119390000.21309301,4,Extreme Greed,75.0,0.2857142857142857
2024-11-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1040.5747959999999,9,25670.122222222224,1608139611.9871702,2,Extreme Greed,75.0,0.2222222222222222
2024-11-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2,20000.0,21301.464347362664,0,Greed,72.0,0.0
2024-11-03,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,2,9530.66,7374845000.021566,0,Greed,74.0,0.0
2024-11-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,4,27498.585,14914.126655935448,0,Greed,74.0,0.0
2024-11-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,540.05911,10,1960.1330000000003,0.049310107419723234,10,Greed,70.0,1.0
2024-11-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.351364,26,16623.486153846156,1107696642.8847468,13,Greed,70.0,0.5
2024-11-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,678.4759280000001,10,20062.723,18070.238350035535,5,Greed,70.0,0.5
2024-11-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3.41119,3,666.84,333990000.0683772,0,Greed,70.0,0.0
2024-11-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2821.24842,12,10158.865,545464501.0269451,7,Greed,70.0,0.5833333333333334
2024-11-07,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,503.46257599999996,16,1929.28125,10678125.557982435,11,Extreme Greed,77.0,0.6875
2024-11-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,628.96246,2,30314.425,15000008154.4094,1,Extreme Greed,77.0,0.5
2024-11-07,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,3360.9281,95,208.8205263157895,15861052.911103873,48,Extreme Greed,77.0,0.5052631578947369
2024-11-08,0x2c229d22b100a7beb69122eed721cee9b24011dd,-710.786946,15,2003.9206666666666,34286670.382192545,0,Extreme Greed,75.0,0.0
2024-11-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,646.3734049999999,24,10026.734583333333,652817961.2832774,6,Extreme Greed,75.0,0.25
2024-11-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,16666.712222222224,437077860.63992476,0,Extreme Greed,75.0,0.0
2024-11-09,0x8477e447846c758f5a675856001ea72298fd9cb5,102.90894,77,563.4285714285714,58442597.54107749,19,Extreme Greed,75.0,0.24675324675324675
2024-11-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,1,9836.88,9836880000.0,0,Extreme Greed,78.0,0.0
2024-11-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,548.36595,8,22568.36875,1238732370.5374734,6,Extreme Greed,78.0,0.75
2024-11-10,0x8477e447846c758f5a675856001ea72298fd9cb5,442.748384,164,1361.297987804878,130882435.11130607,45,Extreme Greed,78.0,0.27439024390243905
2024-11-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,177,5089.718248587571,12956430.62828996,0,Extreme Greed,76.0,0.0
2024-11-11,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,393.07947,4,2557.49,0.9159023477518838,4,Extreme Greed,76.0,1.0
2024-11-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1479.677222,20,16571.107,80346988.17394593,9,Extreme Greed,76.0,0.45
2024-11-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4876.874304,172,1907.2104069767443,203667298.54454675,79,Extreme Greed,76.0,0.45930232558139533
2024-11-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,2,5195.3,4190250402.0198393,0,Extreme Greed,80.0,0.0
2024-11-12,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,4,1319.1399999999999,78250003.78580774,0,Extreme Greed,80.0,0.0
2024-11-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2053.119744,74,14354.293783783784,1094854392.3773704,12,Extreme Greed,80.0,0.16216216216216217
2024-11-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1441.27965,91,1631.5342857142857,90956801.8649684,22,Extreme Greed,80.0,0.24175824175824176
2024-11-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,-17.60528,10,582.841,97383000.20520657,2,Extreme Greed,84.0,0.2
2024-11-13,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,135.09947,8,1860.1075,1.3075463872153776,7,Extreme Greed,84.0,0.875
2024-11-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7680.907897,25,19512.4728,57779978.44904082,16,Extreme Greed,84.0,0.64
2024-11-13,0x8477e447846c758f5a675856001ea72298fd9cb5,48.000187,4,1653.81,832905808.105643,2,Extreme Greed,84.0,0.5
2024-11-13,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,1,200.04,200040000.0,0,Extreme Greed,84.0,0.0
2024-11-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,2215.402997,69,1825.0886956521738,18994936.87783504,14,Extreme Greed,88.0,0.2028985507246377
2024-11-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2348.106228,41,21522.69975609756,1399334707.804318,14,Extreme Greed,88.0,0.34146341463414637
2024-11-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,2137.203852,33,1024.2048484848485,37182121.68827146,22,Extreme Greed,80.0,0.6666666666666666
2024-11-15,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,35,930.75,9953150.862819284,0,Extreme Greed,80.0,0.0
2024-11-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2003.536586,79,17219.896202531647,883680183.8310955,33,Extreme Greed,80.0,0.4177215189873418
2024-11-15,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2,555.8050000000001,420425000.1016062,0,Extreme Greed,80.0,0.0
2024-11-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,159.100072,93,373.7049462365591,2748785.3814588552,16,Extreme Greed,86.0,0.17204301075268819
2024-11-16,0x2c229d22b100a7beb69122eed721cee9b24011dd,1484.528402,22,1292.3377272727273,573183.0823848163,13,Extreme Greed,86.0,0.5909090909090909
2024-11-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,255.14686999999998,12,18322.8475,6666563945.321408,7,Extreme Greed,86.0,0.5833333333333334
2024-11-16,0x8477e447846c758f5a675856001ea72298fd9cb5,870.746565,30,674.5303333333334,0.11871484398967767,12,Extreme Greed,86.0,0.4
2024-11-17,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,68,7976.664411764705,146735469.38132837,0,Extreme Greed,90.0,0.0
2024-11-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,161.289904,95,353.5228421052631,5028142.636674712,34,Extreme Greed,90.0,0.35789473684210527
2024-11-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,546.624374,26,23861.476153846153,3062802263.561794,8,Extreme Greed,90.0,0.3076923076923077
2024-11-17,0x8477e447846c758f5a675856001ea72298fd9cb5,175.061007,20,979.567,407690657.45783615,7,Extreme Greed,90.0,0.35
2024-11-18,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,40,23734.5,52.60137989144893,0,Extreme Greed,83.0,0.0
2024-11-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,147.410285,162,666.941975308642,48398691.55367248,67,Extreme Greed,83.0,0.41358024691358025
2024-11-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,-8.138354999999999,15,393.86333333333334,1081336.8976458618,4,Extreme Greed,83.0,0.26666666666666666
2024-11-18,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,48.185146,6,116.12333333333333,0.006175456465103839,2,Extreme Greed,83.0,0.3333333333333333
2024-11-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3158.176614,35,26917.316857142858,858389898.4979764,15,Extreme Greed,83.0,0.42857142857142855
2024-11-18,0x8477e447846c758f5a675856001ea72298fd9cb5,431.960709,79,968.6977215189872,303014629.2013441,27,Extreme Greed,83.0,0.34177215189873417
2024-11-18,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,693.220788,9,186.3422222222222,0.0005325593621691065,9,Extreme Greed,83.0,1.0
2024-11-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,233.36546,213,895.9638028169014,12768708.520709552,104,Extreme Greed,90.0,0.48826291079812206
2024-11-19,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,1,0.01,0.011279666933994773,0,Extreme Greed,90.0,0.0
2024-11-19,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,245.44495999999998,5,6564.348,2.776674471700622,5,Extreme Greed,90.0,1.0
2024-11-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1573.210981,30,10658.076000000001,1168932613.5420792,15,Extreme Greed,90.0,0.5
2024-11-19,0x8477e447846c758f5a675856001ea72298fd9cb5,906.2475900000001,56,1511.193392857143,208484142.300318,26,Extreme Greed,90.0,0.4642857142857143
2024-11-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-316.245208,407,2149.553218673219,240112277.78891227,141,Extreme Greed,83.0,0.3464373464373464
2024-11-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,2626.800865,76,2627.9109210526312,390165131.64778,48,Extreme Greed,83.0,0.631578947368421
2024-11-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,-808.158708,2,10882.16,6090956545.748953,0,Extreme Greed,83.0,0.0
2024-11-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2259.775633,33,25402.638787878786,1683017605.5896952,16,Extreme Greed,83.0,0.48484848484848486
2024-11-20,0x8477e447846c758f5a675856001ea72298fd9cb5,447.920315,32,2027.2915625,519399290.1989419,14,Extreme Greed,83.0,0.4375
2024-11-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,780.001314,446,729.007130044843,64591626.526500024,156,Extreme Greed,82.0,0.34977578475336324
2024-11-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,-0.15074600000000027,22,1508.5563636363636,490818182.7899965,4,Extreme Greed,82.0,0.18181818181818182
2024-11-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,909.745283,9,17786.91,4443695727.786776,4,Extreme Greed,82.0,0.4444444444444444
2024-11-21,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,57,1398.0726315789473,40117100.71673054,0,Extreme Greed,82.0,0.0
2024-11-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2.83504,1,202.87,3320.2402579335853,1,Extreme Greed,82.0,1.0
2024-11-22,0x083384f897ee0f19899168e3b1bec365f52a9012,-21227.0,12,28186.666666666668,44.25905764663568,0,Extreme Greed,94.0,0.0
2024-11-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,141.21958999999998,433,422.0099076212471,15957074.279049039,135,Extreme Greed,94.0,0.3117782909930716
2024-11-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,-260.909686,57,7077.548245614035,601505212.6544493,3,Extreme Greed,94.0,0.05263157894736842
2024-11-22,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,1050.894,22,2990.737727272727,411255001.72957796,7,Extreme Greed,94.0,0.3181818181818182
2024-11-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1825.01255,18,16769.490555555556,1615082208.9471247,12,Extreme Greed,94.0,0.6666666666666666
2024-11-22,0x8477e447846c758f5a675856001ea72298fd9cb5,365.437929,137,2588.8760583941607,18569825.701596152,52,Extreme Greed,94.0,0.3795620437956204
2024-11-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,673.6312,156,333.45923076923077,2947401.2252774527,63,Extreme Greed,93.0,0.40384615384615385
2024-11-23,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,788.45072,7,3091.247142857143,2.1162382736412075,7,Extreme Greed,93.0,1.0
2024-11-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9,6667.414444444444,960484284.426356,0,Extreme Greed,93.0,0.0
2024-11-23,0x8477e447846c758f5a675856001ea72298fd9cb5,1439.449718,191,2003.0396858638744,64529809.90963033,58,Extreme Greed,93.0,0.3036649214659686
2024-11-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,108.321127,69,200.7391304347826,32682362.66109435,29,Extreme Greed,80.0,0.42028985507246375
2024-11-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,445.338356,33,15770.984848484848,1078592435.4741068,5,Extreme Greed,80.0,0.15151515151515152
2024-11-24,0x8477e447846c758f5a675856001ea72298fd9cb5,391.890903,70,1866.554,179310857.57845414,12,Extreme Greed,80.0,0.17142857142857143
2024-11-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,464.281002,225,324.3673333333333,12588712.842196058,95,Extreme Greed,82.0,0.4222222222222222
2024-11-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5059.459732,30,28814.273999999998,666718886.5020193,10,Extreme Greed,82.0,0.3333333333333333
2024-11-26,0x083384f897ee0f19899168e3b1bec365f52a9012,1603.1,27,17248.14814814815,432388936.5853702,12,Extreme Greed,79.0,0.4444444444444444
2024-11-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-508.290641,217,1012.5778341013826,147532280.02549538,76,Extreme Greed,79.0,0.35023041474654376
2024-11-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,36,1012.4008333333334,20057507.287750084,0,Extreme Greed,79.0,0.0
2024-11-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,22,19319.39181818182,2584.06509582866,0,Extreme Greed,79.0,0.0
2024-11-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,193.66415899999998,169,1110.83224852071,33914657.184450366,74,Extreme Greed,75.0,0.4378698224852071
2024-11-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-2848.159792,44,28557.08818181818,454525232.68157804,0,Extreme Greed,75.0,0.0
2024-11-28,0x083384f897ee0f19899168e3b1bec365f52a9012,-132271.0,82,16058.536341463414,42.16188468659871,0,Extreme Greed,77.0,0.0
2024-11-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,165.532644,207,946.0768115942029,4924362.693321431,78,Extreme Greed,77.0,0.37681159420289856
2024-11-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,3855.7522,25,1612.0868,4.60042263103897,25,Extreme Greed,77.0,1.0
2024-11-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1174.315571,12,28232.108333333334,1666573243.0696049,6,Extreme Greed,77.0,0.5
2024-11-28,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,6,416.6333333333334,83370000.98743708,0,Extreme Greed,77.0,0.0
2024-11-29,0x271b280974205ca63b716753467d5a371de622ab,1584.342755,1,1584.35,4.230009333253212,1,Extreme Greed,78.0,1.0
2024-11-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9551.73423,206,388.948786407767,2780903.185692741,92,Extreme Greed,78.0,0.44660194174757284
2024-11-29,0x2c229d22b100a7beb69122eed721cee9b24011dd,31.04129,10,525.317,261107000.1984349,9,Extreme Greed,78.0,0.9
2024-11-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,17511.326788,56,1817.6805357142857,0.06395674381747665,36,Extreme Greed,78.0,0.6428571428571429
2024-11-29,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,10,13325.11,5031269.912057476,0,Extreme Greed,78.0,0.0
2024-11-29,0x430f09841d65beb3f27765503d0f850b8bce7713,124284.948775,15,8285.689333333334,0.6745765551739158,15,Extreme Greed,78.0,1.0
2024-11-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,610.52512,7,25798.085714285717,2857192306.8022723,1,Extreme Greed,78.0,0.14285714285714285
2024-11-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,573.585288,1,573.59,3.35001750175203,1,Extreme Greed,78.0,1.0
2024-11-29,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,3,668.3,259223335.07018194,0,Extreme Greed,78.0,0.0
2024-11-29,0x8477e447846c758f5a675856001ea72298fd9cb5,22697.489906,63,695.2509523809523,71412758.30209525,37,Extreme Greed,78.0,0.5873015873015873
2024-11-29,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,21,5762.356666666667,0.18484135126086948,0,Extreme Greed,78.0,0.0
2024-11-30,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,23,48561.68565217392,126.3728698248405,0,Extreme Greed,84.0,0.0
